id_miembro,fec_registro,id_ciudad,genero,rango_edad,canal_pref,activo,fec_ultima_compra
372,2025-04-19,Jesús María,M,36-45,Ecommerce,True,2025-09-23
373,2021-12-07,Lourdes,F,26-35,Tienda fisica,True,2026-01-08
374,2025-06-02,Cumaral,M,60+,Ecommerce,True,2026-03-08
375,2024-01-22,Cerro de San Antonio,F,36-45,Tienda fisica,True,2025-10-25
376,2022-08-10,Planeta Rica,F,46-60,Ecommerce,True,2026-02-18
377,2022-05-20,San Andrés de Tumaco,M,26-35,Tienda fisica,True,2025-11-11
378,2025-06-12,San Luis,M,18-25,Tienda fisica,False,2026-06-15
379,2022-01-03,Labranzagrande,M,46-60,Ecommerce,True,2025-09-01
380,2021-10-12,Puerto Carreño,M,60+,Ecommerce,False,2026-06-19
381,2021-09-11,San Cristóbal,F,26-35,Tienda fisica,True,2025-11-15
382,2022-12-28,Cuítiva,F,46-60,Tienda fisica,True,2026-01-17
383,2023-07-29,Armero,F,18-25,Tienda fisica,True,2026-05-01
384,2024-12-22,Medellín,F,26-35,Ecommerce,True,2026-08-11
385,2025-03-03,Pailitas,F,18-25,Tienda fisica,True,2026-03-04
386,2022-04-27,Paz de Río,,18-25,Tienda fisica,True,2026-02-15
387,2022-03-09,San Francisco,F,36-45,Ecommerce,True,2025-10-07
388,2022-04-18,La Vega,M,36-45,Tienda fisica,True,2025-09-11
389,2023-02-20,Tota,M,60+,Tienda fisica,True,2026-04-03
390,2023-05-13,Cuaspud Carlosama,F,,Ecommerce,False,2026-05-30
391,2024-11-18,Curumaní,F,36-45,Ecommerce,True,2026-02-16
392,2025-04-21,Barrancominas,F,46-60,Ecommerce,False,2026-07-16
393,2024-11-07,Chimichagua,F,26-35,Marketplace,True,2026-06-14
394,2024-01-12,Sardinata,F,46-60,Ecommerce,True,2026-08-25
395,2024-06-09,Suan,,36-45,Ecommerce,True,2026-04-09
396,2023-06-05,El Litoral del San Juan,M,,Ecommerce,False,2025-11-06
397,2022-06-20,Suesca,F,,Tienda fisica,True,2025-12-10
398,2022-08-16,Miraflores,F,36-45,Ecommerce,True,2026-05-28
399,2022-04-11,Anzoátegui,F,46-60,Marketplace,False,2025-09-23
400,2024-06-14,Aguadas,F,26-35,Ecommerce,True,2025-09-30
401,2021-11-01,Soledad,F,26-35,Tienda fisica,True,2026-06-13
402,2022-02-03,Capitanejo,F,26-35,Ecommerce,True,2026-07-31
403,2024-03-30,Cumaral,M,26-35,Tienda fisica,True,2025-11-26
404,2024-08-24,Achí,M,36-45,Tienda fisica,True,2025-12-27
405,2022-01-12,Timaná,M,46-60,Ecommerce,True,2026-01-24
406,2021-07-30,Puerto Carreño,M,46-60,Tienda fisica,True,2026-03-05
407,2023-10-08,Maripí,F,36-45,Ecommerce,True,2026-05-21
408,2025-03-16,Galapa,M,18-25,Tienda fisica,True,2026-05-05
409,2023-03-10,Boyacá,F,36-45,Tienda fisica,True,2026-03-09
410,2022-04-04,Unguía,F,36-45,Tienda fisica,True,2025-12-08
411,2023-10-02,Guática,F,36-45,Ecommerce,True,2026-06-04
412,2025-02-18,El Cerrito,M,26-35,Tienda fisica,True,2026-04-21
413,2022-08-28,Balboa,M,36-45,Ecommerce,True,2026-06-12
414,2022-07-24,San Andrés de Tumaco,M,60+,Tienda fisica,True,2025-10-01
415,2022-01-31,Guayatá,M,36-45,Marketplace,True,2026-05-31
416,2022-02-19,La Capilla,F,36-45,Tienda fisica,True,2026-05-07
417,2023-09-19,Bolívar,M,18-25,Ecommerce,True,2025-12-20
418,2024-05-23,El Colegio,F,36-45,Marketplace,True,2025-09-01
419,2024-12-30,Honda,F,36-45,Marketplace,False,2026-03-23
420,2025-04-05,Caracolí,F,26-35,Ecommerce,True,2025-10-31
421,2022-04-13,Morelia,F,60+,Tienda fisica,True,2025-10-19
422,2021-07-28,Monguí,,26-35,Tienda fisica,True,2025-10-10
423,2023-01-14,San Bernardo,M,36-45,Tienda fisica,True,2025-12-05
424,2021-09-09,Tamalameque,M,36-45,Ecommerce,True,2026-07-27
425,2024-05-31,Yavaraté,M,36-45,Tienda fisica,True,2025-10-09
426,2022-07-27,Puerto Salgar,F,18-25,Tienda fisica,True,2025-08-06
427,2024-01-18,Albán,M,36-45,Ecommerce,True,2025-12-20
428,2024-02-03,Sabanalarga,F,36-45,Tienda fisica,True,2025-08-08
429,2023-01-18,Manaure Balcón del Cesar,F,60+,Tienda fisica,True,2026-07-29
430,2025-02-15,Ipiales,M,36-45,Tienda fisica,True,2026-04-11
431,2023-12-26,Fundación,M,26-35,Tienda fisica,True,2026-08-11
432,2023-12-17,Silos,M,46-60,Tienda fisica,True,2026-05-19
433,2023-11-29,Majagual,,36-45,Ecommerce,True,2026-02-28
434,2022-09-20,Agua de Dios,M,60+,Tienda fisica,True,2025-12-19
435,2024-07-14,San Jacinto del Cauca,F,36-45,Tienda fisica,True,2026-03-09
436,2025-01-19,Becerril,F,60+,Tienda fisica,True,2025-12-16
437,2023-03-03,Corrales,,26-35,Ecommerce,True,2025-11-21
438,2025-08-10,Tununguá,F,36-45,Tienda fisica,True,2025-10-30
439,2021-08-14,Jericó,F,26-35,Ecommerce,True,2026-03-23
440,2021-12-18,González,F,18-25,Ecommerce,True,2026-07-03
441,2024-02-08,Arenal,F,46-60,Tienda fisica,True,2026-04-27
442,2022-10-21,La Vega,F,46-60,Marketplace,True,2025-12-30
443,2023-07-19,Tesalia,F,18-25,Tienda fisica,True,2025-09-11
444,2022-10-30,Agustín Codazzi,M,36-45,Ecommerce,True,2026-02-13
445,2024-10-11,Pacho,M,36-45,Tienda fisica,True,2026-02-09
446,2021-10-15,Ábrego,F,26-35,Tienda fisica,True,2026-07-22
447,2022-01-21,Túquerres,M,36-45,Marketplace,True,2026-07-13
448,2023-07-16,Hacarí,F,36-45,Tienda fisica,False,2025-11-24
449,2022-01-27,Panqueba,M,18-25,Ecommerce,True,2026-08-15
450,2024-05-15,El Cocuy,M,36-45,Marketplace,True,2026-03-24
451,2022-06-14,El Copey,M,26-35,Ecommerce,True,2026-08-24
452,2021-12-10,Santacruz,F,36-45,Tienda fisica,True,2026-05-06
453,2022-10-26,Bolívar,F,26-35,Tienda fisica,True,2025-12-03
454,2021-08-18,Clemencia,F,36-45,Ecommerce,True,2025-11-02
455,2024-10-18,Zona Bananera,F,18-25,Tienda fisica,False,2026-02-24
456,2025-08-05,Bituima,F,60+,Tienda fisica,True,2026-08-25
457,2023-07-08,Vergara,F,26-35,Tienda fisica,True,2025-11-29
458,2024-04-26,Pulí,F,46-60,Tienda fisica,True,2026-07-23
459,2023-01-20,Caracolí,F,26-35,Ecommerce,True,2026-07-05
460,2024-03-10,Chinácota,F,26-35,Ecommerce,True,2026-01-25
461,2022-02-09,Amagá,M,60+,Tienda fisica,False,2026-01-13
462,2025-03-22,Cantagallo,M,36-45,Ecommerce,False,2026-01-06
463,2021-09-20,Río Iró,M,46-60,Ecommerce,False,2026-03-09
464,2024-10-07,Cepitá,M,46-60,Marketplace,True,2025-10-29
465,2024-05-02,Gachantivá,F,46-60,Tienda fisica,True,2026-02-10
466,2025-07-30,Puerto Boyacá,F,,Ecommerce,False,2025-11-04
467,2022-11-21,Betania,M,36-45,Tienda fisica,True,2026-02-27
468,2022-10-26,Uribe,F,46-60,Tienda fisica,True,2026-06-06
469,2021-11-10,Une,,36-45,Tienda fisica,True,2026-08-24
470,2025-03-28,Alto Baudó,M,26-35,Ecommerce,True,2026-04-09
471,2023-09-12,Puerto Salgar,F,26-35,Ecommerce,True,2025-09-13
472,2022-01-12,Suratá,F,26-35,Tienda fisica,True,2026-07-05
473,2025-07-21,Pupiales,F,26-35,Marketplace,True,2026-02-07
474,2023-04-13,San Antero,M,26-35,Ecommerce,False,2025-08-01
475,2024-09-25,Chimichagua,F,26-35,Tienda fisica,True,2026-06-04
476,2024-03-19,El Guacamayo,F,36-45,Tienda fisica,True,2025-11-01
477,2022-07-29,Baranoa,F,26-35,Ecommerce,True,2026-01-27
478,2022-05-10,Hispania,M,18-25,Marketplace,True,2026-07-12
479,2025-08-27,Líbano,M,26-35,Ecommerce,True,2026-07-15
480,2023-01-02,Agrado,F,60+,Tienda fisica,False,2026-05-02
481,2024-01-22,Chámeza,F,46-60,Ecommerce,True,2026-01-08
482,2022-08-02,Cuítiva,F,36-45,Ecommerce,True,2026-07-01
483,2022-03-22,El Paso,F,46-60,Tienda fisica,True,2026-05-18
484,2022-01-27,Piamonte,,26-35,Marketplace,True,2026-02-13
485,2025-04-04,Ospina,No informado,26-35,Marketplace,True,2026-06-24
486,2022-05-12,El Rosal,M,36-45,Ecommerce,True,2026-02-20
487,2021-09-19,Cereté,M,26-35,Tienda fisica,True,2026-04-21
488,2022-06-24,Guayabal de Síquima,F,46-60,Tienda fisica,True,2026-03-17
489,2024-02-17,Floridablanca,F,36-45,Tienda fisica,True,2026-01-18
490,2022-09-06,Une,F,18-25,Tienda fisica,True,2026-07-08
491,2025-05-26,Galapa,M,26-35,Marketplace,True,2025-11-15
492,2024-02-16,Puente Nacional,F,36-45,Ecommerce,True,2025-09-12
493,2022-04-17,Aldana,F,36-45,Ecommerce,True,2025-11-15
494,2023-01-01,El Cocuy,M,46-60,Tienda fisica,True,2026-09-01
495,2024-08-03,Jamundí,M,26-35,Tienda fisica,True,2026-07-14
496,2023-05-10,Jardín,F,36-45,Ecommerce,True,2026-03-15
497,2025-09-02,Andes,M,26-35,Ecommerce,True,2025-11-08
498,2021-09-20,San Vicente de Chucurí,M,36-45,Ecommerce,True,2026-04-23
499,2023-06-02,Albán,M,26-35,Tienda fisica,False,2026-06-22
500,2023-08-15,El Carmen,,46-60,Tienda fisica,True,2025-12-26
501,2024-04-22,Mallama,F,,Tienda fisica,True,2026-03-28
502,2024-10-07,Puerto Nariño,M,46-60,Tienda fisica,True,2026-06-13
503,2024-04-29,Socotá,F,36-45,Tienda fisica,True,2026-02-16
504,2023-10-19,Barranca de Upía,F,18-25,Ecommerce,False,2025-10-28
505,2023-12-06,Pijiño del Carmen,M,36-45,Tienda fisica,True,2025-08-19
506,2023-12-23,San Antonio del Tequendama,M,36-45,Marketplace,True,2026-04-09
507,2023-08-04,Yumbo,M,18-25,Tienda fisica,True,2026-02-02
508,2023-10-03,Fusagasugá,F,,Ecommerce,True,2026-06-07
509,2024-05-28,San Pedro,M,26-35,Tienda fisica,True,2026-04-02
510,2023-04-17,El Peñón,M,36-45,Marketplace,False,2026-02-17
511,2024-08-31,San Pablo,F,60+,Ecommerce,True,2026-02-16
512,2021-10-13,San Jacinto del Cauca,M,26-35,Tienda fisica,True,2026-05-28
513,2022-12-09,Siachoque,M,18-25,Marketplace,True,2026-05-17
514,2024-07-10,Astrea,M,46-60,Tienda fisica,False,2026-05-23
515,2022-11-01,Granada,No informado,36-45,Tienda fisica,False,2026-07-25
516,2021-09-12,Sácama,M,46-60,Tienda fisica,True,2025-10-05
517,2022-07-15,Saldaña,F,46-60,Tienda fisica,False,2026-04-17
518,2022-06-23,Amagá,F,36-45,Ecommerce,True,2026-08-16
519,2024-10-12,Cumaral,M,36-45,Tienda fisica,True,2025-08-29
520,2024-12-04,Anorí,F,18-25,Ecommerce,False,2025-11-03
521,2023-05-16,Lérida,M,46-60,Tienda fisica,True,2026-05-08
522,2024-07-11,Pueblo Bello,F,,Ecommerce,True,2026-05-26
523,2025-03-08,Sabanalarga,M,46-60,Ecommerce,True,2025-10-30
524,2021-12-11,Baranoa,M,60+,Ecommerce,True,2025-09-01
525,2024-04-05,Murillo,M,60+,Tienda fisica,True,2026-03-09
526,2022-05-21,Paipa,,26-35,Tienda fisica,True,2025-09-18
527,2022-09-03,Madrid,F,46-60,Ecommerce,True,2026-05-22
528,2025-02-01,Santiago,F,36-45,Tienda fisica,True,2026-07-02
529,2024-11-27,Albania,M,46-60,Ecommerce,True,2026-01-21
530,2023-04-12,El Carmen,M,60+,Tienda fisica,True,2026-03-19
531,2023-02-12,La Peña,F,26-35,Tienda fisica,True,2026-02-20
532,2024-07-16,El Tarra,F,36-45,Marketplace,True,2025-09-30
533,2025-01-17,El Peñón,M,18-25,Tienda fisica,True,2026-07-29
534,2023-02-03,Montenegro,F,18-25,Ecommerce,True,2025-09-06
535,2024-09-15,Piedecuesta,F,46-60,Tienda fisica,True,2026-02-27
536,2024-12-18,Suárez,F,46-60,Tienda fisica,True,2026-01-15
537,2024-02-15,Berbeo,M,18-25,Ecommerce,False,2025-08-09
538,2024-03-26,La Apartada,F,18-25,Ecommerce,True,2025-10-22
539,2024-01-10,Pijao,M,18-25,Marketplace,False,2025-09-30
540,2024-01-31,Bolívar,M,26-35,Marketplace,True,2026-06-19
541,2023-05-10,Paz de Ariporo,,60+,Ecommerce,True,2025-11-15
542,2023-06-21,Sardinata,F,26-35,Tienda fisica,True,2026-01-04
543,2025-07-10,La Calera,M,36-45,Tienda fisica,True,2026-08-16
544,2024-09-11,Manaure Balcón del Cesar,,26-35,Ecommerce,True,2026-04-23
545,2023-08-10,Papunahua,F,18-25,Tienda fisica,True,2026-03-31
546,2022-09-09,El Roble,M,26-35,Tienda fisica,True,2026-03-25
547,2025-07-21,Zapayán,F,36-45,Tienda fisica,True,2026-08-13
548,2022-05-10,Saladoblanco,M,26-35,Ecommerce,True,2025-12-16
549,2025-04-16,Venadillo,,26-35,Ecommerce,False,2026-03-06
550,2023-01-19,Fredonia,F,26-35,Tienda fisica,True,2025-12-24
551,2024-10-11,Labranzagrande,F,18-25,Ecommerce,False,2026-01-16
552,2021-12-20,El Guamo,F,46-60,Tienda fisica,True,2026-01-07
553,2022-10-31,El Tambo,F,36-45,Ecommerce,True,2026-02-01
554,2022-06-07,Morales,F,46-60,Tienda fisica,True,2026-04-21
555,2022-05-06,Istmina,F,46-60,Tienda fisica,True,2026-07-22
556,2025-06-30,Valledupar,F,36-45,Tienda fisica,True,2025-10-10
557,2022-03-14,El Tablón de Gómez,M,26-35,Ecommerce,False,2025-08-02
558,2025-04-30,Rosas,M,26-35,Tienda fisica,True,2026-08-06
559,2023-06-13,Bojacá,F,26-35,Ecommerce,True,2026-06-14
560,2022-12-20,Quipile,M,36-45,Tienda fisica,True,2026-01-17
561,2021-12-25,Marulanda,M,26-35,Tienda fisica,True,2026-05-22
562,2022-09-18,Sabana de Torres,M,46-60,Tienda fisica,True,2026-03-11
563,2022-10-03,Cartagena del Chairá,M,46-60,Tienda fisica,True,2026-07-14
564,2021-09-14,Arauquita,M,,Tienda fisica,True,2026-01-11
565,2025-08-11,Tipacoque,F,36-45,Marketplace,True,2025-11-18
566,2025-08-31,La Chorrera,M,46-60,Marketplace,True,2025-08-25
567,2024-11-23,Zarzal,F,36-45,Ecommerce,True,2025-08-25
568,2024-09-14,Macanal,,26-35,Tienda fisica,True,2025-11-21
569,2023-08-17,Arboleda,M,46-60,Tienda fisica,True,2025-08-13
570,2022-04-06,Bolívar,M,36-45,Tienda fisica,False,2026-04-23
571,2024-01-24,Mosquera,,26-35,Marketplace,True,2026-04-29
572,2022-01-06,Bochalema,M,26-35,Tienda fisica,True,2026-05-08
573,2023-01-17,Cañasgordas,M,,Tienda fisica,True,2026-05-13
574,2023-10-09,Tadó,F,26-35,Tienda fisica,True,2026-08-20
575,2022-06-03,Titiribí,F,18-25,Ecommerce,True,2026-05-07
576,2023-09-10,Solita,M,26-35,Ecommerce,True,2026-06-26
577,2025-07-02,San Marcos,M,26-35,Tienda fisica,True,2025-12-29
578,2022-03-04,Alto Baudó,M,26-35,Tienda fisica,True,2026-07-22
579,2025-02-17,Paicol,F,36-45,Tienda fisica,True,2025-12-04
580,2023-10-16,La Unión,F,36-45,Tienda fisica,True,2026-07-22
581,2025-01-14,San Marcos,M,36-45,Tienda fisica,True,2025-09-29
582,2022-06-11,Concepción,F,46-60,Tienda fisica,True,2026-03-17
583,2023-01-23,Chitagá,F,26-35,Ecommerce,True,2026-08-04
584,2021-10-12,Quibdó,M,18-25,Tienda fisica,True,2026-07-31
585,2022-02-13,Mitú,F,26-35,Ecommerce,True,2026-04-13
586,2024-08-08,El Carmen de Bolívar,F,18-25,Tienda fisica,True,2026-06-22
587,2024-08-22,Pueblo Bello,,46-60,Tienda fisica,True,2025-09-20
588,2024-07-20,Gachancipá,F,26-35,Ecommerce,True,2025-12-30
589,2025-01-17,Castilla la Nueva,M,36-45,Tienda fisica,True,2026-05-30
590,2021-10-28,Florida,F,18-25,Tienda fisica,True,2025-10-27
591,2025-05-03,Tauramena,M,26-35,Tienda fisica,True,2026-09-02
592,2023-12-08,Filadelfia,M,26-35,Ecommerce,False,2025-12-26
593,2024-07-09,Zetaquira,M,36-45,Tienda fisica,True,2026-04-15
594,2025-08-12,Susa,F,26-35,Tienda fisica,False,2026-08-04
595,2022-04-07,Bojayá,M,26-35,Ecommerce,True,2025-11-17
596,2023-08-13,Pisba,F,26-35,Tienda fisica,True,2026-01-15
597,2022-01-27,Chipaque,F,26-35,Tienda fisica,True,2026-04-21
598,2023-02-22,El Piñón,F,26-35,Ecommerce,True,2025-08-13
599,2023-08-23,San Francisco,M,26-35,Marketplace,True,2026-01-25
600,2024-09-02,Pereira,F,46-60,Marketplace,False,2026-06-23
601,2023-04-02,La Primavera,M,46-60,Tienda fisica,False,2025-10-06
602,2022-09-09,La Salina,No informado,60+,Ecommerce,True,2026-03-24
603,2025-07-25,Villavieja,,46-60,Tienda fisica,True,2025-09-13
604,2024-09-20,Momil,F,36-45,Tienda fisica,True,2026-08-06
605,2024-03-11,La Palma,F,26-35,Marketplace,True,2025-12-04
606,2025-03-09,Tuchín,F,26-35,Ecommerce,True,2025-12-06
607,2025-05-01,Labateca,F,36-45,Tienda fisica,False,2026-08-25
608,2024-08-26,Guarne,F,36-45,Ecommerce,False,2025-08-19
609,2024-04-11,Mutiscua,F,26-35,Ecommerce,True,2026-03-24
610,2023-06-27,Soracá,M,60+,Ecommerce,True,2025-11-21
611,2022-05-03,Cimitarra,M,18-25,Tienda fisica,True,2026-06-01
612,2022-03-01,Villa Rica,F,36-45,Ecommerce,True,2025-11-24
613,2024-02-10,Mitú,F,26-35,Ecommerce,False,2026-03-06
614,2023-07-04,Tibaná,M,46-60,Tienda fisica,True,2026-09-01
615,2025-08-14,Carmen de Carupa,M,36-45,Marketplace,True,2026-02-08
616,2022-03-11,Chíquiza,M,46-60,Tienda fisica,True,2026-06-30
617,2024-09-17,San Pablo de Borbur,M,26-35,Ecommerce,True,2026-06-26
618,2025-05-31,Acevedo,M,36-45,Tienda fisica,True,2025-11-07
619,2023-03-16,Armero,No informado,36-45,Tienda fisica,False,2025-08-06
620,2024-02-24,La Unión,M,36-45,Marketplace,True,2025-11-05
621,2023-12-28,Ataco,M,36-45,Tienda fisica,True,2026-02-11
622,2023-11-22,Viotá,M,26-35,Ecommerce,True,2026-07-20
623,2023-02-05,Córdoba,F,,Ecommerce,False,2026-02-20
624,2022-05-21,Paratebueno,M,46-60,Tienda fisica,True,2025-11-05
625,2023-05-01,Guachucal,M,60+,Ecommerce,False,2025-08-20
626,2023-03-04,Cerrito,,26-35,Ecommerce,True,2026-01-31
627,2022-05-10,Caramanta,F,26-35,Ecommerce,True,2026-06-28
628,2022-06-15,Santa Rosa,F,26-35,Ecommerce,False,2026-07-31
629,2024-12-20,Mongua,,46-60,Tienda fisica,True,2025-09-24
630,2024-04-15,Mitú,M,26-35,Ecommerce,True,2025-12-11
631,2023-08-26,Quinchía,M,18-25,Ecommerce,True,2026-03-27
632,2021-11-03,Pradera,M,46-60,Ecommerce,True,2025-08-27
633,2023-03-09,Cucutilla,F,46-60,Ecommerce,True,2026-05-12
634,2022-05-03,Guaitarilla,F,36-45,Ecommerce,True,2025-11-07
635,2022-05-31,Guapi,M,18-25,Tienda fisica,True,2025-11-11
636,2021-12-01,Dolores,F,18-25,Tienda fisica,True,2026-07-02
637,2023-07-20,Tello,F,26-35,Tienda fisica,True,2025-11-13
638,2024-08-06,Hato Corozal,M,26-35,Tienda fisica,True,2026-01-11
639,2023-12-28,Garagoa,F,46-60,Ecommerce,True,2026-05-22
640,2025-08-26,Popayán,F,46-60,Tienda fisica,True,2025-12-25
641,2022-11-14,Santuario,F,26-35,Tienda fisica,True,2026-05-07
642,2023-02-24,Unión Panamericana,F,36-45,Tienda fisica,True,2025-10-02
643,2024-12-31,Ariguaní,M,46-60,Tienda fisica,True,2025-12-13
644,2023-08-28,El Cantón del San Pablo,No informado,46-60,Tienda fisica,True,2026-01-25
645,2022-09-26,Pore,F,46-60,Ecommerce,False,2025-08-20
646,2022-06-24,Pesca,F,18-25,Ecommerce,True,2026-01-25
647,2022-06-29,Los Palmitos,F,46-60,Tienda fisica,True,2026-08-10
648,2025-04-11,Caicedonia,F,46-60,Marketplace,True,2025-11-04
649,2024-02-22,Nuevo Colón,M,18-25,Ecommerce,True,2026-06-08
650,2023-03-26,San Juan de Arama,F,26-35,Ecommerce,True,2025-10-25
651,2025-03-31,Magangué,F,60+,Tienda fisica,True,2026-05-18
652,2024-11-10,Mongua,F,26-35,Tienda fisica,True,2025-12-08
653,2021-10-21,Sasaima,F,26-35,Tienda fisica,True,2026-02-07
654,2023-07-26,Duitama,F,36-45,Tienda fisica,True,2026-02-13
655,2023-04-21,Bojacá,F,36-45,Ecommerce,True,2026-07-31
656,2025-01-10,Villa Caro,M,46-60,Tienda fisica,True,2025-11-10
657,2023-01-28,Altamira,M,18-25,Tienda fisica,True,2026-05-05
658,2021-12-06,Tesalia,F,36-45,Ecommerce,True,2026-08-16
659,2021-09-26,San Andrés,F,26-35,Ecommerce,True,2026-07-20
660,2024-12-04,Ataco,M,36-45,Tienda fisica,True,2025-11-14
661,2024-10-07,Marquetalia,,36-45,Ecommerce,True,2025-09-21
662,2023-04-26,Aquitania,F,46-60,Tienda fisica,True,2026-08-06
663,2022-01-13,La Uvita,M,36-45,Tienda fisica,True,2025-09-11
664,2025-08-27,Miraflores,M,26-35,Tienda fisica,True,2026-07-11
665,2024-10-02,La Victoria,F,26-35,Tienda fisica,True,2025-09-06
666,2025-01-13,Bajo Baudó,F,46-60,Ecommerce,True,2025-10-27
667,2022-06-08,Tesalia,F,26-35,Tienda fisica,True,2026-04-12
668,2023-08-17,San Andrés de Cuerquía,M,46-60,Tienda fisica,True,2026-03-05
669,2022-09-29,Iza,F,36-45,Tienda fisica,True,2026-05-21
670,2025-07-05,Paime,F,26-35,Ecommerce,True,2025-11-15
671,2025-02-18,San Joaquín,F,,Tienda fisica,True,2026-08-19
672,2023-06-13,Alejandría,F,36-45,Marketplace,True,2025-09-09
673,2023-12-15,Almaguer,No informado,36-45,Tienda fisica,False,2025-12-20
674,2024-12-02,Becerril,M,46-60,Tienda fisica,True,2026-06-06
675,2024-08-09,San Jacinto del Cauca,M,36-45,Tienda fisica,True,2026-03-28
676,2022-09-11,Santacruz,M,26-35,Ecommerce,False,2026-04-23
677,2025-08-15,Chivor,F,60+,Tienda fisica,True,2026-07-22
678,2022-02-10,Carmen de Apicalá,M,60+,Tienda fisica,True,2026-06-10
679,2025-01-08,Somondoco,M,26-35,Ecommerce,False,2025-09-23
680,2022-07-25,Buesaco,F,26-35,Marketplace,False,2026-06-11
681,2023-02-03,Arauquita,M,26-35,Marketplace,True,2025-12-13
682,2025-06-01,La Primavera,F,18-25,Tienda fisica,True,2026-06-21
683,2022-07-16,Saboyá,F,36-45,Tienda fisica,True,2025-10-01
684,2023-08-22,Hato Corozal,M,60+,Ecommerce,True,2025-09-15
685,2024-06-10,Quebradanegra,F,26-35,Tienda fisica,False,2026-01-09
686,2025-03-22,San Francisco,M,36-45,Tienda fisica,True,2025-09-24
687,2025-03-15,Curillo,M,36-45,Tienda fisica,True,2025-12-17
688,2023-12-31,Piedecuesta,F,26-35,Ecommerce,True,2025-09-04
689,2024-06-20,Jericó,M,36-45,Tienda fisica,True,2025-08-01
690,2022-03-25,Toro,F,60+,Marketplace,False,2026-05-13
691,2023-06-13,Ituango,F,26-35,Ecommerce,True,2025-11-06
692,2025-07-05,Sibaté,F,60+,Tienda fisica,True,2025-10-07
693,2022-01-28,Gualmatán,F,36-45,Tienda fisica,False,2025-09-15
694,2024-08-23,Fundación,F,60+,Ecommerce,True,2026-02-13
695,2023-03-10,Simití,F,60+,Tienda fisica,True,2026-02-28
696,2022-04-14,Solita,M,26-35,Tienda fisica,False,2026-03-22
697,2022-12-08,Mitú,M,36-45,Marketplace,True,2026-03-08
698,2024-01-05,Ricaurte,F,36-45,Ecommerce,True,2026-02-19
699,2025-08-24,Güicán de la Sierra,F,36-45,Tienda fisica,True,2025-10-01
700,2024-09-16,Marulanda,M,26-35,Tienda fisica,True,2025-12-08
701,2023-05-04,Cuítiva,F,36-45,Tienda fisica,True,2025-12-13
702,2021-10-11,Guamo,M,18-25,Tienda fisica,True,2026-05-12
703,2025-07-13,Palestina,M,46-60,Ecommerce,True,2026-06-06
704,2025-01-14,San Agustín,M,60+,Ecommerce,True,2026-02-27
705,2024-03-16,Puerto Parra,F,26-35,Ecommerce,True,2025-12-25
706,2022-06-10,Sandoná,,26-35,Tienda fisica,True,2026-07-05
707,2021-10-10,Contratación,M,26-35,Marketplace,True,2025-10-31
708,2024-12-11,Caparrapí,F,26-35,Marketplace,True,2026-07-29
709,2023-04-18,Lourdes,M,26-35,Tienda fisica,True,2026-08-15
710,2021-09-21,Mesetas,F,60+,Tienda fisica,True,2026-06-23
711,2021-07-30,Nobsa,M,18-25,Ecommerce,True,2026-06-30
712,2022-06-13,Palmira,M,36-45,Tienda fisica,True,2025-11-03
713,2022-06-25,Puerto Escondido,F,46-60,Tienda fisica,True,2025-11-09
714,2024-07-17,Ambalema,M,26-35,Ecommerce,True,2026-03-31
715,2024-05-28,Frontino,M,36-45,Ecommerce,True,2025-12-13
716,2021-08-21,La Argentina,M,26-35,Tienda fisica,True,2026-01-08
717,2023-02-13,El Roble,F,26-35,Ecommerce,True,2025-09-21
718,2025-03-17,Sabaneta,M,26-35,Ecommerce,True,2026-03-16
719,2025-05-24,Pensilvania,M,18-25,Marketplace,False,2026-07-06
720,2022-02-23,Silvia,M,46-60,Tienda fisica,True,2026-04-18
721,2025-02-22,Vélez,M,18-25,Ecommerce,True,2026-01-28
722,2022-10-21,Motavita,F,46-60,Ecommerce,True,2025-08-01
723,2024-05-10,Pácora,M,18-25,Tienda fisica,True,2025-10-13
724,2024-12-18,Ipiales,F,26-35,Tienda fisica,True,2026-08-10
725,2025-03-17,Envigado,M,26-35,Ecommerce,True,2026-02-24
726,2023-06-08,Santa Bárbara,F,36-45,Tienda fisica,True,2025-09-16
727,2022-05-18,Vijes,F,60+,Marketplace,True,2025-12-02
728,2025-08-18,López de Micay,,26-35,Tienda fisica,True,2026-05-10
729,2022-10-15,El Cocuy,F,36-45,Tienda fisica,True,2025-08-02
730,2023-04-29,San Pablo de Borbur,F,36-45,Ecommerce,False,2025-12-21
731,2022-06-01,Armenia,F,46-60,Tienda fisica,True,2025-11-29
732,2023-04-15,Sahagún,F,36-45,Ecommerce,True,2026-07-27
733,2025-02-27,Mosquera,M,36-45,Tienda fisica,False,2026-06-12
