art_id,cod_barra,desc_art,id_categ_n1,id_categ_n2,id_categ_n3,id_proveedor,precio_lista,peso_kg,unid_medida,activo,fec_alta
213,4846312241795,Voluptatibus ad,Ropa y calzado basico,Ropa-1,Ropa-3-2,328,185800.0,8.32,KG,True,2025-11-24
214,7497350208027,Perspiciatis ipsam,Bebes y maternidad,Bebe-1,Bebe-2-2,740,92900.0,15.15,UN,True,2025-11-27
215,1442703120736,Provident non,Alimentos y bebidas,Alim-2,Alim-3-1,66,127800.0,10.04,KG,True,2026-02-01
216,5647570512042,Incidunt est,Cuidado personal e higiene,Cuid-3,Cuid-1-2,256,50500.0,15.28,UN,True,2026-03-05
217,6187234601365,Magni ratione,Cuidado personal e higiene,Cuid-2,Cuid-2-2,242,50100.0,0.75,KG,True,2025-11-02
218,7303718376454,Ex adipisci,Cuidado personal e higiene,Cuid-3,Cuid-3-1,558,163300.0,3.58,UN,True,2025-12-03
219,2088147435037,Reprehenderit possimus,Hogar y limpieza,Hoga-2,Hoga-2-1,485,28900.0,11.29,UN,True,2025-12-08
220,1365024916300,Iste et,Bebes y maternidad,Bebe-2,Bebe-2-2,379,167600.0,7.74,UN,True,2025-10-26
221,0979251327191,Eius voluptas,Alimentos y bebidas,Alim-1,Alim-2-2,205,101400.0,13.62,UN,True,2025-09-29
222,5005281273582,Minus eius,Ropa y calzado basico,Ropa-2,Ropa-3-1,406,168500.0,19.25,UN,True,2026-03-07
223,5730652407784,Culpa fuga,Electronica y tecnologia,Elec-1,Elec-1-2,216,96700.0,13.21,UN,True,2026-01-21
224,4873928557491,Repellendus deleniti,Electronica y tecnologia,Elec-3,Elec-3-2,398,211800.0,8.38,LT,True,2026-01-17
225,8218274485702,Provident suscipit,Ropa y calzado basico,Ropa-1,Ropa-2-1,272,15800.0,10.87,UN,True,2025-11-06
226,8620959351866,Rerum nemo,Alimentos y bebidas,Alim-3,Alim-2-1,711,223500.0,18.26,UN,True,2026-01-14
227,3878294565119,Repellendus consequatur,Ropa y calzado basico,Ropa-1,Ropa-2-1,597,68600.0,13.48,UN,True,2025-10-01
228,8102203173108,Quas vitae,Cuidado personal e higiene,Cuid-2,Cuid-1-2,141,12600.0,16.07,UN,True,2025-09-27
229,9678994053916,Necessitatibus cumque,Electronica y tecnologia,Elec-1,Elec-3-1,753,141500.0,6.07,UN,True,2026-03-13
230,0371705865097,Unde pariatur,Ropa y calzado basico,Ropa-1,Ropa-3-2,528,57600.0,14.9,UN,True,2025-10-19
231,4801413811384,Ipsum tenetur,Electronica y tecnologia,Elec-3,Elec-3-1,281,115900.0,2.83,UN,True,2026-02-04
232,6338392886198,Nam quisquam,Cuidado personal e higiene,Cuid-1,Cuid-3-2,425,201000.0,15.01,UN,True,2025-10-29
233,5761228685282,Non esse,Hogar y limpieza,Hoga-2,Hoga-3-2,157,198300.0,17.64,UN,True,2026-01-12
234,9755855665935,Explicabo ipsum,Hogar y limpieza,Hoga-3,Hoga-2-2,38,150900.0,18.01,UN,False,2026-01-04
235,9836845776005,Unde harum,Alimentos y bebidas,Alim-2,Alim-3-2,337,244500.0,2.38,KG,True,2026-01-26
236,4908240433502,Rerum modi,Ropa y calzado basico,Ropa-1,Ropa-1-2,626,117000.0,16.61,KG,True,2026-03-13
237,4888992107527,Hic vel,Alimentos y bebidas,Alim-2,Alim-3-2,282,11800.0,2.24,UN,True,2025-11-28
238,2459334419695,Vitae dolores,Hogar y limpieza,Hoga-2,Hoga-2-1,308,205200.0,9.59,UN,True,2026-02-24
239,3157279194095,Doloribus aliquam,Electronica y tecnologia,Elec-1,Elec-3-2,793,56900.0,13.67,LT,True,2025-11-02
240,6105566139066,Nesciunt reiciendis,Alimentos y bebidas,Alim-1,Alim-2-1,790,45700.0,9.71,UN,False,2026-03-15
241,0480589258328,Rem vel,Bebes y maternidad,Bebe-2,Bebe-2-1,372,19400.0,6.83,UN,True,2025-12-12
242,0679981364625,Dolor labore,Hogar y limpieza,Hoga-2,Hoga-1-1,36,83300.0,,UN,True,2026-02-19
243,2517908641689,Laboriosam quia,Alimentos y bebidas,Alim-1,Alim-2-2,544,82900.0,13.23,UN,True,2026-02-16
244,6227837693890,Excepturi asperiores,Electronica y tecnologia,Elec-2,Elec-2-2,572,77100.0,11.68,KG,True,2026-01-08
245,8331465911665,Accusamus eius,Electronica y tecnologia,Elec-2,Elec-1-1,732,149100.0,10.59,KG,True,2026-03-15
246,5535590425971,Laudantium quibusdam,Electronica y tecnologia,Elec-1,Elec-1-1,759,188400.0,14.13,UN,False,2026-01-17
247,9270335211032,Assumenda ut,Ropa y calzado basico,Ropa-2,Ropa-2-1,504,234600.0,8.09,UN,True,2026-01-03
248,9240514770537,Voluptates voluptatum,Hogar y limpieza,Hoga-3,Hoga-1-2,86,25300.0,1.42,KG,True,2025-10-24
249,8338848792064,Quod officia,Ropa y calzado basico,Ropa-2,Ropa-3-1,200,39300.0,10.77,UN,True,2025-11-18
250,9804204394078,Maxime necessitatibus,Hogar y limpieza,Hoga-2,Hoga-1-1,574,148300.0,14.48,UN,True,2025-09-05
251,0164510463684,Sunt exercitationem,Electronica y tecnologia,Elec-3,Elec-2-2,486,26300.0,6.02,UN,True,2026-01-25
252,1579812387801,Facere illum,Alimentos y bebidas,Alim-2,Alim-1-1,349,93900.0,2.86,KG,True,2026-01-03
253,0384576205558,Sint consequatur,Electronica y tecnologia,Elec-1,Elec-2-2,322,156900.0,18.24,KG,False,2026-01-21
254,4384046084320,Animi quae,Cuidado personal e higiene,Cuid-2,Cuid-2-2,568,195600.0,17.28,UN,True,2026-01-07
255,5621689363924,Quas laudantium,Ropa y calzado basico,Ropa-2,Ropa-2-1,338,56000.0,12.39,KG,True,2025-10-23
256,6495782329830,Eveniet illum,Ropa y calzado basico,Ropa-2,Ropa-2-2,124,167700.0,15.74,UN,True,2026-03-22
257,2482629251885,Quos quisquam,Bebes y maternidad,Bebe-1,Bebe-2-1,784,162200.0,19.38,UN,True,2025-11-30
258,1252056647428,Excepturi blanditiis,Bebes y maternidad,Bebe-1,Bebe-1-2,280,215200.0,11.41,KG,True,2026-01-21
259,3122099499934,Sequi ea,Alimentos y bebidas,Alim-2,Alim-2-2,223,79800.0,4.92,LT,True,2025-09-30
260,9330517289751,Nulla dolorem,Alimentos y bebidas,Alim-3,Alim-2-1,56,188000.0,12.79,UN,True,2026-01-01
261,2677223306042,Odio numquam,Bebes y maternidad,Bebe-3,Bebe-2-1,376,188500.0,18.3,UN,True,2025-11-23
262,6333127975734,Quae eos,Hogar y limpieza,Hoga-3,Hoga-2-1,789,61300.0,13.82,LT,True,2026-03-08
263,6609656999887,Illo architecto,Alimentos y bebidas,Alim-1,Alim-3-2,128,156000.0,0.57,UN,True,2026-02-03
264,0817703886080,Praesentium reprehenderit,Cuidado personal e higiene,Cuid-2,Cuid-2-1,196,169400.0,,UN,True,2026-03-09
265,6803476447263,Vitae sunt,Bebes y maternidad,Bebe-2,Bebe-1-1,143,70100.0,15.09,UN,True,2025-11-05
266,4908277181292,Eaque deserunt,Hogar y limpieza,Hoga-2,Hoga-1-2,76,114000.0,8.07,UN,True,2026-01-14
267,8266570279372,Provident beatae,Alimentos y bebidas,Alim-2,Alim-1-1,483,110100.0,19.75,UN,True,2026-01-08
268,1452111751866,Quos commodi,Ropa y calzado basico,Ropa-2,Ropa-2-1,239,193800.0,14.45,UN,True,2025-10-24
269,8926860259223,Molestiae ut,Cuidado personal e higiene,Cuid-1,Cuid-3-2,601,2200.0,16.52,UN,True,2025-11-08
270,2206447421233,Pariatur commodi,Hogar y limpieza,Hoga-3,Hoga-3-1,321,126300.0,18.87,UN,True,2026-01-16
271,0940777809737,Porro odio,Alimentos y bebidas,Alim-3,Alim-2-1,510,47700.0,0.84,UN,True,2025-10-03
272,3977671990381,Vel consequatur,Electronica y tecnologia,Elec-1,Elec-1-2,72,162400.0,15.5,UN,True,2025-11-23
273,4983022050207,Cumque ab,Hogar y limpieza,Hoga-2,Hoga-3-1,264,170700.0,7.76,UN,False,2026-01-30
274,9945101622496,Et id,Bebes y maternidad,Bebe-2,Bebe-1-2,332,126300.0,17.39,UN,True,2026-02-19
275,9982795014558,Aperiam doloribus,Hogar y limpieza,Hoga-3,Hoga-2-2,48,136400.0,17.58,KG,True,2025-12-30
276,6168147214583,Asperiores porro,Cuidado personal e higiene,Cuid-3,Cuid-3-2,336,80100.0,16.58,LT,True,2026-01-15
277,6833901981796,Est nostrum,Alimentos y bebidas,Alim-2,Alim-2-2,377,79700.0,15.6,UN,True,2026-02-16
278,4695489952993,At praesentium,Cuidado personal e higiene,Cuid-3,Cuid-1-1,324,186800.0,15.9,UN,True,2025-10-20
279,7877293430103,Ipsa ipsum,Hogar y limpieza,Hoga-3,Hoga-1-2,404,34700.0,5.97,KG,True,2026-01-17
280,7139660558309,Odit facilis,Alimentos y bebidas,Alim-3,Alim-2-1,638,193300.0,8.16,UN,True,2026-01-29
281,3441448850159,Corrupti pariatur,Hogar y limpieza,Hoga-1,Hoga-1-2,617,164400.0,2.35,LT,True,2026-02-14
282,5699023557704,Sunt sint,Bebes y maternidad,Bebe-3,Bebe-2-2,12,221300.0,16.62,UN,True,2026-01-03
283,2727857608491,At provident,Ropa y calzado basico,Ropa-2,Ropa-2-1,513,66500.0,12.94,UN,True,2025-10-04
284,5880395512402,Fugit tempore,Electronica y tecnologia,Elec-1,Elec-2-2,724,127500.0,12.27,UN,True,2025-09-14
285,5682996291454,Quia ab,Bebes y maternidad,Bebe-3,Bebe-1-1,698,11700.0,4.96,UN,False,2026-01-04
286,0461735743844,Ad assumenda,Ropa y calzado basico,Ropa-3,Ropa-3-2,259,228300.0,12.32,KG,True,2025-10-29
287,2150317807828,Aliquam accusantium,Electronica y tecnologia,Elec-2,Elec-2-2,627,169500.0,9.12,KG,False,2025-11-16
288,3578452182300,Consectetur eum,Bebes y maternidad,Bebe-2,Bebe-3-1,641,156500.0,19.91,UN,False,2025-12-05
289,7681040915702,Excepturi assumenda,Alimentos y bebidas,Alim-2,Alim-2-1,293,183700.0,17.27,UN,True,2026-01-31
290,1840943533444,Vitae tempore,Ropa y calzado basico,Ropa-1,Ropa-1-1,696,72500.0,10.54,LT,True,2025-11-13
291,8571422410989,Dolores cumque,Cuidado personal e higiene,Cuid-3,Cuid-2-2,506,151800.0,16.18,KG,True,2025-12-29
292,8138585424934,Harum quo,Ropa y calzado basico,Ropa-1,Ropa-2-2,601,200600.0,3.33,UN,True,2025-12-12
293,2149587020709,Repudiandae ad,Bebes y maternidad,Bebe-2,Bebe-2-2,598,24400.0,2.07,UN,True,2025-09-14
294,1601662997951,Facere accusamus,Hogar y limpieza,Hoga-1,Hoga-3-2,626,239800.0,12.63,UN,True,2026-01-20
295,4538179217173,Beatae consectetur,Alimentos y bebidas,Alim-3,Alim-3-1,766,223200.0,14.55,UN,False,2025-12-19
296,4773329456259,Expedita temporibus,Hogar y limpieza,Hoga-3,Hoga-3-2,686,240800.0,1.11,KG,True,2025-10-18
297,5770171577247,Rem dolorem,Hogar y limpieza,Hoga-2,Hoga-2-1,338,202500.0,4.06,KG,True,2026-01-30
298,5992816158141,Corrupti libero,Bebes y maternidad,Bebe-2,Bebe-2-2,450,75000.0,10.77,LT,True,2025-09-23
299,8769639382766,Ut tempora,Bebes y maternidad,Bebe-3,Bebe-2-1,519,146200.0,1.3,UN,True,2025-10-26
300,1539669583214,Quos autem,Electronica y tecnologia,Elec-3,Elec-1-2,686,31800.0,8.51,LT,True,2025-10-21
301,9719975817247,Repellendus distinctio,Bebes y maternidad,Bebe-3,Bebe-3-1,315,189000.0,9.67,LT,False,2026-01-12
302,6191965701324,Omnis porro,Hogar y limpieza,Hoga-1,Hoga-3-2,251,40100.0,18.44,UN,True,2026-03-20
303,9022784699738,Dignissimos fugiat,Hogar y limpieza,Hoga-2,Hoga-1-1,591,217000.0,6.35,KG,True,2026-02-19
304,3549465190989,Illo expedita,Bebes y maternidad,Bebe-3,Bebe-3-2,764,61700.0,3.41,UN,True,2025-10-01
305,6240580085149,Tenetur occaecati,Ropa y calzado basico,Ropa-1,Ropa-3-2,730,41800.0,,UN,True,2025-09-17
306,0369656666832,Voluptatum nihil,Electronica y tecnologia,Elec-3,Elec-2-1,119,19600.0,2.48,UN,False,2026-02-08
307,2723865624225,Illo iste,Hogar y limpieza,Hoga-1,Hoga-3-2,736,178400.0,15.03,UN,False,2025-12-28
308,0102762126797,Minus autem,Ropa y calzado basico,Ropa-3,Ropa-1-2,632,48200.0,8.93,UN,True,2025-11-14
309,6927868765329,Quas ipsa,Ropa y calzado basico,Ropa-2,Ropa-1-1,126,51000.0,4.01,UN,True,2026-02-28
310,6909738468950,Nobis ratione,Hogar y limpieza,Hoga-3,Hoga-2-1,6,44100.0,,UN,True,2025-10-09
311,0097519712845,Rem consequuntur,Alimentos y bebidas,Alim-3,Alim-2-2,164,77800.0,15.76,UN,True,2025-09-29
312,7818913718942,Minima voluptas,Alimentos y bebidas,Alim-1,Alim-2-2,744,235400.0,2.33,UN,True,2025-12-12
313,9058077879563,Tempora quisquam,Alimentos y bebidas,Alim-2,Alim-3-2,604,122700.0,5.42,UN,False,2025-10-27
314,5442094940797,Eius enim,Hogar y limpieza,Hoga-3,Hoga-1-2,461,66700.0,17.0,LT,True,2025-10-20
315,2904904712817,Nam iure,Electronica y tecnologia,Elec-1,Elec-1-1,505,44300.0,13.86,UN,True,2026-01-07
316,4429444019298,Sit numquam,Ropa y calzado basico,Ropa-3,Ropa-2-1,331,6700.0,18.91,KG,True,2025-11-03
317,2752437280514,Ipsa placeat,Cuidado personal e higiene,Cuid-1,Cuid-1-2,725,92500.0,1.57,LT,True,2025-12-30
318,2927663723955,Aperiam suscipit,Ropa y calzado basico,Ropa-2,Ropa-3-1,125,29300.0,15.52,KG,True,2025-12-26
319,0410276747835,Rerum corporis,Electronica y tecnologia,Elec-2,Elec-2-1,252,8700.0,1.57,KG,True,2026-02-09
320,6674286047659,Illum quam,Alimentos y bebidas,Alim-3,Alim-3-2,161,27500.0,6.77,UN,True,2026-03-18
321,8018569454419,Officiis voluptas,Hogar y limpieza,Hoga-3,Hoga-3-1,679,81000.0,15.03,LT,True,2026-01-07
322,4967393852585,Cumque sed,Cuidado personal e higiene,Cuid-2,Cuid-1-1,433,188200.0,14.23,UN,True,2025-10-31
323,0010618175342,Ea voluptatem,Bebes y maternidad,Bebe-1,Bebe-1-2,548,18600.0,0.09,KG,True,2025-12-28
324,4300910939114,Veniam sequi,Bebes y maternidad,Bebe-2,Bebe-1-2,736,170300.0,4.08,UN,True,2025-12-09
325,1926921244714,Accusantium quaerat,Ropa y calzado basico,Ropa-2,Ropa-3-1,157,155900.0,15.58,UN,True,2025-12-03
326,7465421406658,Et et,Electronica y tecnologia,Elec-3,Elec-3-2,772,220700.0,2.57,KG,True,2025-11-11
327,0442717396272,Quasi delectus,Hogar y limpieza,Hoga-3,Hoga-2-1,102,47600.0,6.56,KG,True,2025-09-19
328,1286391741015,Minus laborum,Cuidado personal e higiene,Cuid-2,Cuid-1-1,604,199000.0,3.72,KG,True,2025-10-23
329,1947072006426,Nisi cupiditate,Ropa y calzado basico,Ropa-3,Ropa-3-2,563,216500.0,2.27,LT,True,2025-12-31
330,5690877661838,Reiciendis optio,Alimentos y bebidas,Alim-1,Alim-1-2,661,244200.0,16.74,KG,True,2025-09-18
331,0671985546014,Quibusdam tempora,Cuidado personal e higiene,Cuid-1,Cuid-3-1,127,202500.0,1.27,UN,True,2025-10-05
332,5851743280632,Repellendus minus,Alimentos y bebidas,Alim-1,Alim-3-1,768,32700.0,10.74,LT,True,2025-12-27
333,4615717320301,Quisquam aut,Hogar y limpieza,Hoga-3,Hoga-1-1,636,236900.0,13.87,UN,True,2026-03-22
334,9376184787008,Deleniti minus,Cuidado personal e higiene,Cuid-1,Cuid-2-2,89,204100.0,1.2,UN,True,2025-10-07
335,5050613878294,Necessitatibus neque,Cuidado personal e higiene,Cuid-2,Cuid-1-1,446,54700.0,12.69,UN,True,2025-09-19
336,3102707903206,Vero sint,Hogar y limpieza,Hoga-3,Hoga-2-2,654,43000.0,6.71,UN,True,2025-11-12
337,2041792911172,Repellendus cumque,Bebes y maternidad,Bebe-3,Bebe-3-1,382,234200.0,16.68,UN,True,2025-09-19
338,9931365651983,Molestiae rem,Electronica y tecnologia,Elec-3,Elec-3-2,305,40600.0,15.96,KG,True,2026-03-02
339,2530925114264,Reiciendis dolore,Ropa y calzado basico,Ropa-1,Ropa-3-2,221,194700.0,15.89,UN,True,2026-02-08
340,2582739021962,Officia odio,Bebes y maternidad,Bebe-2,Bebe-2-2,413,102500.0,8.0,KG,True,2025-09-27
341,2071002194675,Veniam alias,Bebes y maternidad,Bebe-2,Bebe-1-1,788,181500.0,16.46,UN,True,2025-09-24
342,2324876329095,Veniam provident,Hogar y limpieza,Hoga-3,Hoga-3-1,487,24800.0,12.62,LT,True,2025-12-21
343,2791456083317,Tempora nisi,Bebes y maternidad,Bebe-2,Bebe-2-2,578,181800.0,7.6,UN,True,2025-11-24
344,8195883734035,Voluptatem minus,Bebes y maternidad,Bebe-2,Bebe-1-2,624,129000.0,1.66,UN,True,2026-01-20
345,1277220054369,Libero odit,Bebes y maternidad,Bebe-1,Bebe-2-2,623,225300.0,1.38,KG,False,2026-03-08
346,4597010822075,Impedit quidem,Hogar y limpieza,Hoga-1,Hoga-2-1,321,48700.0,5.07,UN,True,2025-11-09
347,8113799563532,Nisi minima,Cuidado personal e higiene,Cuid-2,Cuid-3-1,615,29100.0,,UN,True,2026-02-08
348,1531363631796,Saepe odio,Electronica y tecnologia,Elec-1,Elec-1-2,263,50700.0,18.55,UN,True,2025-11-09
349,7062397265274,Numquam ut,Bebes y maternidad,Bebe-2,Bebe-3-1,468,21500.0,20.0,UN,True,2025-10-20
350,3543520904214,Ipsum sapiente,Bebes y maternidad,Bebe-3,Bebe-2-1,242,245100.0,2.92,UN,True,2026-03-17
351,7762534929297,Officiis porro,Electronica y tecnologia,Elec-2,Elec-1-2,752,32500.0,18.86,UN,False,2025-10-24
352,8316873977403,Nostrum perspiciatis,Alimentos y bebidas,Alim-2,Alim-1-2,585,51800.0,14.15,UN,True,2025-10-02
353,6335693929067,Error voluptate,Hogar y limpieza,Hoga-1,Hoga-3-2,468,202800.0,10.0,KG,True,2025-12-31
354,0078068671777,Vel sunt,Ropa y calzado basico,Ropa-2,Ropa-2-2,362,63200.0,19.1,UN,True,2026-01-01
355,3180632543100,Quae ad,Electronica y tecnologia,Elec-2,Elec-2-1,417,57100.0,14.29,UN,True,2025-12-10
356,7427990772626,Animi officiis,Hogar y limpieza,Hoga-1,Hoga-1-2,624,168700.0,11.89,KG,True,2025-09-21
357,5701658046499,Ipsum aliquid,Hogar y limpieza,Hoga-1,Hoga-3-2,219,100900.0,4.23,KG,True,2025-09-27
358,8931950850167,Neque qui,Alimentos y bebidas,Alim-3,Alim-3-2,663,209200.0,4.93,KG,True,2026-02-02
359,5790552818325,Deleniti earum,Cuidado personal e higiene,Cuid-3,Cuid-2-1,226,160300.0,18.23,KG,True,2025-10-05
360,5381793355481,Ullam expedita,Ropa y calzado basico,Ropa-2,Ropa-3-2,114,73500.0,4.34,LT,True,2025-10-29
361,6401557788177,Pariatur ex,Cuidado personal e higiene,Cuid-3,Cuid-1-2,590,150300.0,0.69,LT,True,2026-02-11
362,8847951371160,Et recusandae,Bebes y maternidad,Bebe-1,Bebe-1-2,567,216900.0,5.36,UN,True,2025-11-10
363,2411241272381,Excepturi hic,Alimentos y bebidas,Alim-1,Alim-2-2,268,92400.0,9.64,UN,True,2025-11-11
364,0468275670432,Omnis id,Electronica y tecnologia,Elec-3,Elec-3-2,520,184600.0,7.67,UN,True,2026-03-06
365,1038569557986,Voluptas consectetur,Hogar y limpieza,Hoga-1,Hoga-1-2,583,105100.0,18.72,UN,True,2026-02-10
366,8774924243752,Vel doloribus,Ropa y calzado basico,Ropa-2,Ropa-2-2,631,136700.0,8.4,UN,False,2026-01-23
367,4025472928429,Nostrum praesentium,Bebes y maternidad,Bebe-1,Bebe-1-1,763,184000.0,17.79,UN,True,2025-10-11
368,2223105927456,Ratione provident,Electronica y tecnologia,Elec-1,Elec-2-1,684,17000.0,11.91,UN,True,2025-10-30
369,2380552578287,Necessitatibus labore,Electronica y tecnologia,Elec-2,Elec-2-1,352,114800.0,,LT,False,2026-01-01
370,4106727520886,Occaecati asperiores,Ropa y calzado basico,Ropa-2,Ropa-3-2,185,25600.0,3.25,UN,True,2026-02-18
371,5474929751704,Occaecati exercitationem,Electronica y tecnologia,Elec-3,Elec-2-2,78,181800.0,5.46,KG,True,2025-12-14
372,2814069375157,Tenetur quisquam,Cuidado personal e higiene,Cuid-3,Cuid-2-2,460,152700.0,17.35,LT,True,2026-01-30
373,0939834301871,Maxime facilis,Hogar y limpieza,Hoga-2,Hoga-2-2,534,83100.0,15.61,UN,True,2025-11-08
374,1863759980561,Necessitatibus a,Cuidado personal e higiene,Cuid-2,Cuid-1-1,553,20900.0,8.98,UN,True,2025-11-16
375,2656504554785,Magni dolor,Hogar y limpieza,Hoga-1,Hoga-1-2,8,231600.0,18.18,KG,True,2026-01-03
376,1376742662998,Beatae officia,Electronica y tecnologia,Elec-1,Elec-3-2,562,80100.0,16.39,UN,True,2025-12-26
377,1234785196101,Eos deleniti,Cuidado personal e higiene,Cuid-1,Cuid-1-2,630,70300.0,,UN,True,2025-09-28
378,6462879232649,Atque expedita,Cuidado personal e higiene,Cuid-3,Cuid-3-1,578,27000.0,12.14,UN,True,2025-11-20
379,8704947873001,Esse a,Ropa y calzado basico,Ropa-1,Ropa-1-1,421,145200.0,15.99,UN,True,2026-02-22
380,2447146273017,Tempore iusto,Hogar y limpieza,Hoga-2,Hoga-3-2,13,67900.0,16.18,KG,True,2025-12-19
381,4719597964713,Quam nulla,Cuidado personal e higiene,Cuid-3,Cuid-1-1,392,211000.0,1.87,LT,True,2026-01-30
382,5890429025723,Vero ratione,Ropa y calzado basico,Ropa-3,Ropa-3-1,516,171300.0,4.53,UN,True,2026-02-16
383,5204565044812,Reprehenderit doloremque,Ropa y calzado basico,Ropa-2,Ropa-3-1,456,3000.0,8.29,LT,True,2025-10-31
384,8321928554454,Sunt quaerat,Ropa y calzado basico,Ropa-1,Ropa-1-1,460,142300.0,,UN,True,2025-10-20
385,1895202845769,Qui accusantium,Ropa y calzado basico,Ropa-2,Ropa-3-1,414,59500.0,2.22,KG,True,2025-12-29
386,5213283389884,Doloremque veritatis,Bebes y maternidad,Bebe-2,Bebe-2-1,442,5800.0,12.59,KG,False,2025-12-08
387,8167112075455,Dolore repudiandae,Electronica y tecnologia,Elec-1,Elec-2-1,260,155600.0,10.17,UN,True,2026-03-03
388,2798524013221,Unde laborum,Cuidado personal e higiene,Cuid-3,Cuid-1-1,484,52800.0,3.14,LT,True,2025-10-10
389,3423216110764,Iusto praesentium,Bebes y maternidad,Bebe-3,Bebe-3-1,226,225100.0,11.75,LT,True,2025-11-27
390,0310890714018,Nam sit,Cuidado personal e higiene,Cuid-1,Cuid-3-1,394,144200.0,1.29,UN,True,2025-09-13
391,4011939325016,Esse aspernatur,Cuidado personal e higiene,Cuid-1,Cuid-1-2,333,53900.0,7.69,KG,True,2025-11-15
392,2495528938917,Quam quasi,Ropa y calzado basico,Ropa-1,Ropa-3-1,572,244800.0,15.86,UN,True,2025-12-30
393,1908334280138,Quidem esse,Bebes y maternidad,Bebe-3,Bebe-1-2,716,137500.0,17.81,UN,True,2026-02-10
394,8759271256631,Praesentium vitae,Hogar y limpieza,Hoga-1,Hoga-1-1,507,43000.0,4.94,UN,True,2026-02-19
395,8361517182750,Aliquid nulla,Ropa y calzado basico,Ropa-3,Ropa-2-2,109,130300.0,17.2,UN,True,2025-09-04
396,4801571647948,Sapiente reprehenderit,Bebes y maternidad,Bebe-3,Bebe-1-1,535,239900.0,,UN,True,2026-02-25
397,7386463175206,Atque voluptate,Ropa y calzado basico,Ropa-2,Ropa-1-1,260,107200.0,12.16,UN,True,2026-01-19
398,7167811266919,Veniam sapiente,Alimentos y bebidas,Alim-2,Alim-2-2,40,107500.0,19.64,LT,False,2025-10-14
399,2153539613673,Accusamus nesciunt,Electronica y tecnologia,Elec-3,Elec-1-1,154,116400.0,4.96,UN,True,2025-10-17
400,4994657967846,Debitis eaque,Cuidado personal e higiene,Cuid-3,Cuid-1-1,800,71500.0,1.43,KG,True,2026-02-06
401,2711477320109,Vitae ut,Bebes y maternidad,Bebe-1,Bebe-3-1,342,42100.0,16.88,UN,True,2026-01-20
402,1702695249915,Totam blanditiis,Alimentos y bebidas,Alim-1,Alim-2-2,162,145600.0,9.84,UN,True,2025-10-15
403,1877347784851,Laborum id,Bebes y maternidad,Bebe-2,Bebe-3-1,107,223800.0,,KG,True,2025-11-30
404,8800616756771,Et inventore,Cuidado personal e higiene,Cuid-1,Cuid-2-2,521,184500.0,1.15,UN,True,2026-02-22
405,0028427624678,Impedit soluta,Hogar y limpieza,Hoga-1,Hoga-2-1,609,25900.0,1.34,UN,True,2025-09-08
406,1978897782806,Beatae recusandae,Cuidado personal e higiene,Cuid-3,Cuid-1-2,283,101400.0,1.86,LT,True,2025-12-15
407,6479695450096,Porro ipsa,Ropa y calzado basico,Ropa-2,Ropa-3-1,83,3300.0,3.71,UN,True,2026-02-25
408,0255905616553,Odit a,Hogar y limpieza,Hoga-2,Hoga-1-1,284,78400.0,19.41,UN,True,2025-09-04
409,6503334911416,Tempore quisquam,Ropa y calzado basico,Ropa-1,Ropa-1-2,533,168000.0,5.66,UN,True,2025-12-22
410,5208507698644,Illo quis,Alimentos y bebidas,Alim-1,Alim-3-1,92,74000.0,16.35,UN,True,2025-12-24
411,0790569659176,Nam placeat,Hogar y limpieza,Hoga-1,Hoga-3-2,215,210500.0,0.44,KG,True,2025-11-05
412,1357852945638,Cupiditate culpa,Bebes y maternidad,Bebe-2,Bebe-2-2,2,120400.0,6.47,UN,True,2025-12-20
413,7183440496398,Voluptatibus nulla,Bebes y maternidad,Bebe-1,Bebe-1-2,378,168000.0,18.13,UN,True,2026-01-22
414,1919541987635,Dolore impedit,Cuidado personal e higiene,Cuid-2,Cuid-1-2,137,221200.0,3.74,UN,True,2025-10-30
415,5148468536640,Similique quia,Hogar y limpieza,Hoga-1,Hoga-2-1,160,171300.0,5.72,UN,True,2025-12-12
416,9878208297376,Suscipit ipsam,Hogar y limpieza,Hoga-2,Hoga-3-2,91,224500.0,16.54,UN,True,2025-12-20
417,4896908357232,Reprehenderit minus,Electronica y tecnologia,Elec-2,Elec-2-1,585,202400.0,2.47,LT,True,2025-09-10
418,2466513644243,Excepturi facere,Electronica y tecnologia,Elec-1,Elec-1-2,392,142600.0,1.11,KG,True,2025-10-16
419,9363123034774,Eligendi nisi,Alimentos y bebidas,Alim-2,Alim-1-2,759,75700.0,19.32,UN,True,2026-01-12
420,8660324204489,Minima architecto,Ropa y calzado basico,Ropa-1,Ropa-2-2,317,75900.0,8.13,LT,True,2025-12-10
