id_devolucion,id_trans_origen,art_id,id_tienda,fec_devolucion,qty_devuelta,motivo_cod,canal_devolucion,estado_devolucion,vr_reembolso
306,921487,869,130,2026-05-27,1,Producto vencido,Tienda fisica,Aprobada,7600.0
307,937718,4388,143,2025-11-13,1,Producto vencido,Ecommerce,Aprobada,218100.0
308,942058,3311,77,2026-05-06,1,No cumple expectativas,Tienda fisica,Aprobada,153800.0
309,397091,1544,34,2025-09-27,1,Producto defectuoso,Ecommerce,Aprobada,147600.0
310,403062,4510,116,2025-11-04,1,Producto defectuoso,Tienda fisica,Aprobada,65900.0
311,43567,3935,100,2026-07-25,2,No cumple expectativas,Marketplace,Aprobada,72300.0
312,693690,1913,13,2025-09-19,1,No cumple expectativas,Tienda fisica,Aprobada,22100.0
313,304753,4105,117,2026-06-02,2,Producto vencido,Tienda fisica,En proceso,1900.0
314,567412,3636,129,2025-09-17,1,Producto vencido,Tienda fisica,Aprobada,73000.0
315,312916,1540,121,2026-03-29,1,No cumple expectativas,Ecommerce,Aprobada,86000.0
316,514230,1677,42,2026-06-15,2,Talla incorrecta,Ecommerce,Aprobada,58800.0
317,30784,1372,137,2026-06-19,1,Producto defectuoso,Ecommerce,Aprobada,162500.0
318,85448,3081,110,2025-12-03,1,Talla incorrecta,Tienda fisica,Aprobada,66800.0
319,962685,4789,128,2026-08-01,2,Error en pedido,Ecommerce,Aprobada,77000.0
320,134726,2627,47,2026-08-17,2,Talla incorrecta,Marketplace,Aprobada,176600.0
321,229336,3695,40,2025-12-18,2,Error en pedido,Tienda fisica,Aprobada,148200.0
322,220810,1260,14,2026-03-19,1,Error en pedido,Ecommerce,Aprobada,1900.0
323,906724,2658,140,2026-07-10,2,Error en pedido,Marketplace,Aprobada,27300.0
324,271407,1180,34,2026-02-14,2,Error en pedido,Ecommerce,Aprobada,97000.0
325,78633,1742,85,2026-08-01,1,No cumple expectativas,Ecommerce,Rechazada,171500.0
326,924040,2730,121,2026-05-29,1,Producto defectuoso,Ecommerce,Aprobada,108900.0
327,798304,1646,61,2025-12-02,1,Producto defectuoso,Tienda fisica,Aprobada,95000.0
328,548437,4713,127,2026-09-08,1,No cumple expectativas,Tienda fisica,Aprobada,118400.0
329,480149,2982,55,2026-05-03,2,Producto defectuoso,Marketplace,Aprobada,101900.0
330,950205,2058,35,2026-05-17,1,Error en pedido,Marketplace,Aprobada,110000.0
331,587918,139,22,2026-02-25,1,Talla incorrecta,Tienda fisica,Aprobada,43200.0
332,384714,4438,17,2026-04-12,1,Producto defectuoso,Ecommerce,Aprobada,102900.0
333,598424,3791,41,2026-07-02,2,Error en pedido,Ecommerce,Aprobada,193800.0
334,215900,3844,137,2026-05-06,2,No cumple expectativas,Tienda fisica,Aprobada,221100.0
335,25449,3404,57,2026-03-22,1,No cumple expectativas,Tienda fisica,Aprobada,104600.0
336,961507,516,29,2026-05-10,2,Talla incorrecta,Tienda fisica,Aprobada,13500.0
337,246542,2691,19,2025-12-21,1,Producto defectuoso,Tienda fisica,Aprobada,180700.0
338,211407,117,42,2026-04-01,2,Error en pedido,Marketplace,Aprobada,187600.0
339,595623,2052,29,2026-07-08,1,Producto defectuoso,Marketplace,Aprobada,31800.0
340,404979,4630,128,2025-11-28,1,Talla incorrecta,Marketplace,En proceso,68000.0
341,432881,852,78,2025-11-06,2,Producto vencido,Tienda fisica,Rechazada,137800.0
342,346634,3977,109,2025-09-29,2,Producto defectuoso,Ecommerce,Aprobada,218900.0
343,909954,101,146,2026-08-30,2,No cumple expectativas,Tienda fisica,Aprobada,172900.0
344,55655,2759,31,2026-09-16,1,No cumple expectativas,Tienda fisica,Rechazada,198500.0
345,213078,2726,4,2026-05-28,2,Talla incorrecta,Tienda fisica,Aprobada,67000.0
346,308213,287,64,2025-09-26,2,Talla incorrecta,Tienda fisica,Aprobada,138400.0
347,268420,1089,52,2025-11-27,1,Producto defectuoso,Marketplace,En proceso,123600.0
348,996625,1087,81,2026-06-21,1,Producto defectuoso,Ecommerce,Aprobada,48000.0
349,208538,4072,48,2025-10-23,2,Producto vencido,Marketplace,Rechazada,98000.0
350,556730,2501,75,2025-12-03,1,Producto vencido,Ecommerce,Aprobada,72200.0
351,8401,3010,110,2025-09-21,1,No cumple expectativas,Tienda fisica,Aprobada,140500.0
352,963506,3626,39,2026-03-31,2,Producto vencido,Ecommerce,Aprobada,101100.0
353,488514,3312,6,2025-10-22,1,No cumple expectativas,Tienda fisica,Rechazada,168500.0
354,690415,2753,48,2026-01-06,2,No cumple expectativas,Tienda fisica,Aprobada,44300.0
355,117341,1987,96,2026-01-16,2,Producto defectuoso,Tienda fisica,Aprobada,173900.0
356,309956,4551,42,2026-08-24,2,Talla incorrecta,Marketplace,En proceso,199000.0
357,927797,2892,34,2026-04-17,2,Error en pedido,Marketplace,Aprobada,95200.0
358,913582,2217,57,2026-01-27,2,Producto defectuoso,Tienda fisica,En proceso,27600.0
359,116057,2517,29,2026-06-21,1,No cumple expectativas,Tienda fisica,Aprobada,30000.0
360,969188,2751,9,2026-03-05,2,Talla incorrecta,Ecommerce,En proceso,184900.0
361,589599,1003,21,2026-04-09,1,Producto defectuoso,Tienda fisica,Aprobada,134400.0
362,105037,2612,81,2026-08-04,2,Producto vencido,Tienda fisica,Rechazada,185600.0
363,841713,2612,123,2026-05-13,2,Error en pedido,Ecommerce,Aprobada,199000.0
364,874097,6,15,2026-08-30,2,No cumple expectativas,Tienda fisica,En proceso,90000.0
365,83262,346,90,2026-07-17,1,Talla incorrecta,Tienda fisica,Aprobada,43100.0
366,814895,1611,103,2026-07-02,1,Error en pedido,Tienda fisica,Aprobada,159500.0
367,98061,349,80,2026-04-19,1,Producto defectuoso,Marketplace,En proceso,20200.0
368,867977,3968,39,2026-09-19,1,Talla incorrecta,Tienda fisica,Aprobada,152000.0
369,387834,3983,23,2025-11-21,2,Producto vencido,Tienda fisica,Aprobada,153300.0
370,755747,4388,28,2025-10-12,1,Talla incorrecta,Ecommerce,En proceso,182100.0
371,259838,2367,50,2026-02-20,2,Error en pedido,Ecommerce,En proceso,169200.0
372,578089,1912,133,2026-04-04,1,Talla incorrecta,Tienda fisica,Aprobada,192100.0
373,942455,2119,37,2026-08-14,1,Producto defectuoso,Ecommerce,En proceso,5100.0
374,817255,881,114,2026-07-01,1,Producto defectuoso,Tienda fisica,Aprobada,195400.0
375,760011,1876,146,2026-05-20,1,Talla incorrecta,Tienda fisica,En proceso,126700.0
376,662069,716,114,2026-04-21,1,Error en pedido,Tienda fisica,Aprobada,167700.0
377,807589,293,148,2025-12-07,2,No cumple expectativas,Tienda fisica,Aprobada,20600.0
378,567641,4629,62,2026-02-07,1,Error en pedido,Tienda fisica,Rechazada,15400.0
379,436367,2030,38,2026-05-21,2,Talla incorrecta,Ecommerce,Aprobada,231400.0
380,180479,1566,84,2026-08-11,1,Producto defectuoso,Tienda fisica,Rechazada,131900.0
381,940518,2568,84,2026-02-12,2,No cumple expectativas,Tienda fisica,Aprobada,3300.0
382,937200,3726,94,2025-10-10,2,Error en pedido,Tienda fisica,Aprobada,7100.0
383,169191,3457,73,2025-12-29,1,Error en pedido,Tienda fisica,Aprobada,79800.0
384,710537,335,17,2026-07-08,1,Producto defectuoso,Tienda fisica,En proceso,54700.0
385,109890,2743,32,2026-04-15,1,Producto vencido,Ecommerce,Aprobada,194300.0
386,692619,144,24,2025-11-25,2,Talla incorrecta,Tienda fisica,Aprobada,168200.0
387,953132,466,77,2025-10-09,1,No cumple expectativas,Tienda fisica,Aprobada,29900.0
388,541552,954,134,2026-07-04,2,Talla incorrecta,Marketplace,Aprobada,228800.0
389,152767,1490,37,2026-05-31,1,No cumple expectativas,Tienda fisica,Aprobada,89000.0
390,570543,1441,37,2025-11-27,1,Producto defectuoso,Tienda fisica,Aprobada,197600.0
391,363457,420,85,2026-03-04,1,Producto defectuoso,Ecommerce,Aprobada,62900.0
392,368731,2734,128,2025-11-25,2,Producto defectuoso,Tienda fisica,Aprobada,194100.0
393,37446,2621,18,2026-01-18,2,Producto defectuoso,Marketplace,Aprobada,99400.0
394,492091,1045,134,2026-08-04,2,No cumple expectativas,Ecommerce,Aprobada,95500.0
395,14131,4882,102,2025-12-20,2,Error en pedido,Tienda fisica,Aprobada,204900.0
396,661670,3608,16,2026-03-20,1,Error en pedido,Tienda fisica,Aprobada,58400.0
397,783977,2104,36,2026-09-02,1,Error en pedido,Tienda fisica,Aprobada,61100.0
398,782324,183,106,2026-04-20,1,Producto defectuoso,Ecommerce,Aprobada,182500.0
399,717153,1622,55,2026-01-22,2,No cumple expectativas,Ecommerce,Aprobada,146600.0
400,957574,1838,101,2025-10-30,2,Talla incorrecta,Ecommerce,Aprobada,8100.0
401,875632,2510,124,2026-08-27,2,No cumple expectativas,Ecommerce,En proceso,20700.0
402,801209,4965,7,2026-06-16,2,Error en pedido,Tienda fisica,En proceso,45000.0
403,840360,3489,16,2026-02-18,1,No cumple expectativas,Ecommerce,Aprobada,50200.0
404,984982,2583,64,2025-12-11,2,Producto defectuoso,Tienda fisica,Aprobada,45500.0
405,489331,328,141,2026-08-03,2,Error en pedido,Tienda fisica,Aprobada,183500.0
406,402100,4437,138,2026-05-31,1,Talla incorrecta,Marketplace,Rechazada,161600.0
407,698034,3696,111,2026-08-06,2,Producto vencido,Ecommerce,Aprobada,88700.0
408,248530,2773,149,2026-04-27,2,Talla incorrecta,Tienda fisica,En proceso,146700.0
409,982023,3191,74,2026-04-25,1,Producto defectuoso,Tienda fisica,Aprobada,137800.0
410,779716,1015,140,2025-11-04,1,Producto vencido,Ecommerce,Aprobada,73700.0
411,951540,3459,108,2026-07-31,2,Talla incorrecta,Tienda fisica,Aprobada,25700.0
412,307774,344,49,2026-04-06,2,Producto vencido,Tienda fisica,Aprobada,109100.0
413,561872,1422,46,2026-07-14,2,No cumple expectativas,Ecommerce,Aprobada,133500.0
414,766758,3178,114,2026-04-30,2,Producto vencido,Tienda fisica,Aprobada,60200.0
415,669572,3936,118,2026-06-14,2,Error en pedido,Tienda fisica,En proceso,170800.0
416,412516,1335,34,2026-09-19,1,Producto defectuoso,Tienda fisica,Aprobada,170200.0
417,582694,3548,36,2025-12-19,2,No cumple expectativas,Ecommerce,Aprobada,147200.0
418,710751,3434,98,2026-09-18,2,No cumple expectativas,Tienda fisica,En proceso,118300.0
419,839369,2151,80,2026-07-27,1,No cumple expectativas,Ecommerce,Aprobada,65600.0
420,452376,3341,70,2025-12-23,2,Producto defectuoso,Tienda fisica,Aprobada,104600.0
421,427451,666,13,2026-05-01,2,Talla incorrecta,Tienda fisica,Aprobada,156400.0
422,919068,875,37,2025-11-04,2,Talla incorrecta,Tienda fisica,Aprobada,89800.0
423,926001,352,116,2025-09-08,2,No cumple expectativas,Tienda fisica,Aprobada,47400.0
424,311821,884,129,2025-10-31,2,Producto vencido,Ecommerce,Aprobada,143100.0
425,320114,2530,73,2026-01-17,2,Talla incorrecta,Tienda fisica,Aprobada,154200.0
426,212252,4141,58,2026-05-11,2,Producto defectuoso,Tienda fisica,Aprobada,198200.0
427,349927,643,117,2025-12-31,1,No cumple expectativas,Tienda fisica,Aprobada,126300.0
428,942540,2042,135,2026-01-01,1,No cumple expectativas,Marketplace,Aprobada,71700.0
429,373000,3725,106,2026-04-02,2,Error en pedido,Marketplace,Aprobada,218600.0
430,543069,977,57,2026-04-24,2,Talla incorrecta,Tienda fisica,Aprobada,206300.0
431,526515,4241,25,2025-12-06,2,Error en pedido,Marketplace,Aprobada,220200.0
432,215692,2681,38,2026-05-08,1,Talla incorrecta,Tienda fisica,En proceso,120400.0
433,815600,4987,101,2026-05-22,1,Talla incorrecta,Ecommerce,Aprobada,102800.0
434,201956,917,84,2026-01-31,2,Producto defectuoso,Ecommerce,Aprobada,108700.0
435,981766,1023,22,2025-10-25,2,Producto defectuoso,Ecommerce,En proceso,152500.0
436,4417,2926,2,2026-03-11,1,No cumple expectativas,Tienda fisica,Aprobada,19900.0
437,254168,2474,122,2026-07-28,1,Producto vencido,Tienda fisica,En proceso,6400.0
438,152731,2425,123,2026-03-15,1,Talla incorrecta,Ecommerce,En proceso,102600.0
439,361568,1654,38,2026-08-09,2,Producto defectuoso,Tienda fisica,Aprobada,23800.0
440,189988,3473,95,2026-02-12,2,Error en pedido,Tienda fisica,Aprobada,165600.0
441,132107,4252,9,2025-09-20,2,Producto defectuoso,Ecommerce,Aprobada,114500.0
442,255984,2880,46,2025-10-09,2,Producto defectuoso,Tienda fisica,Aprobada,90400.0
443,274813,2716,100,2025-12-06,1,Error en pedido,Tienda fisica,Aprobada,49800.0
444,870163,1480,120,2025-11-28,1,Error en pedido,Ecommerce,Rechazada,6900.0
445,426692,935,109,2026-04-17,1,Producto defectuoso,Tienda fisica,En proceso,154400.0
446,659561,998,93,2026-04-28,1,Error en pedido,Tienda fisica,En proceso,67600.0
447,911895,4982,16,2026-05-01,1,Talla incorrecta,Tienda fisica,En proceso,120000.0
448,655764,4340,120,2026-08-01,1,Producto defectuoso,Tienda fisica,Aprobada,32600.0
449,919771,4549,77,2025-12-31,2,Producto vencido,Ecommerce,Aprobada,58500.0
450,890065,1480,52,2025-09-27,1,Producto vencido,Tienda fisica,En proceso,7200.0
451,861660,3847,103,2026-05-06,1,Talla incorrecta,Tienda fisica,En proceso,41500.0
452,738972,4354,143,2026-01-25,1,Producto defectuoso,Ecommerce,Rechazada,213400.0
453,839733,1105,48,2026-01-01,1,Producto defectuoso,Ecommerce,Aprobada,109900.0
454,860048,1075,136,2026-05-18,1,Error en pedido,Ecommerce,Aprobada,226900.0
455,12984,4521,99,2026-02-27,2,Error en pedido,Tienda fisica,Aprobada,77600.0
456,257525,671,50,2026-03-23,1,Producto defectuoso,Tienda fisica,En proceso,171600.0
457,257382,4496,143,2026-05-17,2,Producto defectuoso,Tienda fisica,Aprobada,129400.0
458,27439,570,142,2026-05-28,1,Producto vencido,Ecommerce,En proceso,188200.0
459,144525,4166,14,2025-12-04,2,No cumple expectativas,Ecommerce,Aprobada,16400.0
460,963030,2154,108,2025-09-20,1,Talla incorrecta,Ecommerce,Aprobada,223900.0
461,694606,1655,48,2026-01-25,1,No cumple expectativas,Ecommerce,Aprobada,137900.0
462,832222,1201,91,2026-03-11,2,Producto vencido,Tienda fisica,Aprobada,54900.0
463,673746,3096,62,2026-01-12,2,Talla incorrecta,Ecommerce,Aprobada,31600.0
464,631993,1364,4,2026-03-19,2,Error en pedido,Tienda fisica,Aprobada,201400.0
465,561299,3891,4,2026-06-26,2,Error en pedido,Marketplace,En proceso,138300.0
466,677312,4014,6,2026-05-05,2,Error en pedido,Ecommerce,Aprobada,45600.0
467,911832,497,59,2026-07-24,2,Error en pedido,Ecommerce,Aprobada,119000.0
468,638222,1258,9,2025-10-21,1,Producto defectuoso,Tienda fisica,En proceso,74200.0
469,456897,3594,117,2025-12-16,2,Talla incorrecta,Tienda fisica,Aprobada,116100.0
470,179136,1941,113,2025-11-27,2,Error en pedido,Marketplace,Rechazada,38200.0
471,776132,4463,101,2025-10-31,1,Producto defectuoso,Tienda fisica,En proceso,90600.0
472,230942,566,108,2026-06-18,2,Producto defectuoso,Ecommerce,Aprobada,64900.0
473,86603,2855,118,2026-05-29,1,Producto defectuoso,Tienda fisica,Aprobada,41000.0
474,915180,1270,88,2026-02-01,1,Talla incorrecta,Ecommerce,Aprobada,126200.0
475,971900,1312,102,2026-09-02,2,Producto defectuoso,Tienda fisica,Aprobada,185700.0
476,123268,270,69,2026-03-05,1,Talla incorrecta,Ecommerce,Aprobada,112000.0
477,386314,2396,6,2026-06-03,2,Producto vencido,Marketplace,Aprobada,59900.0
478,885298,41,53,2026-08-16,1,Producto defectuoso,Ecommerce,Aprobada,232300.0
479,505103,3089,126,2026-01-10,2,No cumple expectativas,Tienda fisica,Aprobada,206000.0
480,824929,4475,44,2026-01-01,2,Producto vencido,Ecommerce,Aprobada,108100.0
481,175285,1781,66,2026-03-28,2,Talla incorrecta,Tienda fisica,En proceso,26000.0
482,875598,1838,96,2026-01-16,2,No cumple expectativas,Tienda fisica,Rechazada,7500.0
483,628110,3173,39,2026-05-27,2,Talla incorrecta,Tienda fisica,Rechazada,108200.0
484,770185,1759,134,2026-08-04,1,Talla incorrecta,Tienda fisica,En proceso,136100.0
485,554476,4519,90,2026-03-16,1,No cumple expectativas,Tienda fisica,En proceso,147900.0
486,2086,3067,84,2026-05-16,1,No cumple expectativas,Tienda fisica,Aprobada,211900.0
487,706182,2695,149,2025-10-11,2,No cumple expectativas,Tienda fisica,Aprobada,39200.0
488,575348,3366,44,2026-09-14,2,Producto defectuoso,Ecommerce,Aprobada,152700.0
489,998470,1061,9,2026-03-12,1,Producto defectuoso,Tienda fisica,En proceso,83000.0
490,349705,1481,52,2026-08-30,1,Producto defectuoso,Tienda fisica,En proceso,167300.0
491,563270,1264,44,2026-03-16,1,Talla incorrecta,Tienda fisica,Aprobada,2300.0
492,926157,1594,80,2026-03-17,1,Talla incorrecta,Tienda fisica,Aprobada,192300.0
493,553032,729,76,2026-07-08,1,No cumple expectativas,Ecommerce,Aprobada,159500.0
494,107493,4499,125,2026-06-10,1,Producto vencido,Tienda fisica,Aprobada,225300.0
495,54690,1861,33,2025-11-17,1,No cumple expectativas,Tienda fisica,Rechazada,209300.0
496,549562,1403,150,2025-12-09,1,Error en pedido,Tienda fisica,En proceso,63200.0
497,747510,625,73,2026-09-14,1,Producto vencido,Tienda fisica,Aprobada,131700.0
498,624576,1367,99,2026-06-13,2,Error en pedido,Tienda fisica,Aprobada,153600.0
499,605008,1114,147,2025-12-12,2,Producto defectuoso,Tienda fisica,Aprobada,87100.0
500,664465,3713,139,2025-11-16,2,Producto defectuoso,Tienda fisica,En proceso,108300.0
501,645224,2624,78,2025-11-02,1,No cumple expectativas,Tienda fisica,Aprobada,189300.0
502,385731,3578,139,2026-03-29,1,Error en pedido,Tienda fisica,Aprobada,64600.0
503,467245,632,49,2025-10-24,1,No cumple expectativas,Tienda fisica,En proceso,49500.0
504,262333,4498,141,2026-07-15,2,No cumple expectativas,Tienda fisica,Aprobada,56500.0
505,950454,2115,14,2025-09-23,2,No cumple expectativas,Ecommerce,Rechazada,197200.0
506,211919,1547,149,2026-08-31,2,No cumple expectativas,Ecommerce,Aprobada,172700.0
507,305247,3473,2,2026-02-06,2,Error en pedido,Tienda fisica,Aprobada,168100.0
508,244604,729,124,2026-03-26,2,Error en pedido,Tienda fisica,Rechazada,180000.0
509,455763,715,91,2025-11-14,1,No cumple expectativas,Tienda fisica,En proceso,41500.0
510,528194,691,77,2026-08-27,1,Producto defectuoso,Ecommerce,En proceso,9400.0
511,920734,4577,78,2026-06-28,1,Talla incorrecta,Ecommerce,En proceso,49500.0
512,240564,4864,74,2026-07-28,2,Talla incorrecta,Tienda fisica,Aprobada,22300.0
513,185550,1882,95,2026-07-24,1,Error en pedido,Ecommerce,Aprobada,149700.0
514,760209,4903,24,2026-04-30,2,Producto vencido,Tienda fisica,En proceso,87400.0
515,451467,1705,15,2026-02-28,2,Talla incorrecta,Tienda fisica,En proceso,21100.0
516,144612,2931,88,2026-02-17,1,Producto defectuoso,Tienda fisica,Rechazada,99400.0
517,102366,1681,99,2026-03-11,2,Error en pedido,Ecommerce,Aprobada,5600.0
518,354420,2537,43,2026-03-06,2,Producto defectuoso,Tienda fisica,Aprobada,109800.0
519,837614,3720,71,2025-11-17,1,Talla incorrecta,Ecommerce,Aprobada,130900.0
520,884424,695,113,2026-06-24,1,Talla incorrecta,Ecommerce,Aprobada,172500.0
521,463841,948,115,2026-07-13,1,Error en pedido,Ecommerce,Aprobada,40700.0
522,976907,1593,112,2026-04-03,1,Producto defectuoso,Marketplace,Rechazada,73900.0
523,983262,790,11,2026-06-24,2,Producto vencido,Tienda fisica,Aprobada,111500.0
524,984733,3425,77,2026-01-26,2,Error en pedido,Ecommerce,En proceso,6700.0
525,542583,1052,121,2026-07-21,1,Talla incorrecta,Tienda fisica,En proceso,87300.0
526,462568,3771,132,2025-09-24,2,Producto vencido,Tienda fisica,Aprobada,187100.0
527,166054,3593,144,2026-01-23,1,No cumple expectativas,Ecommerce,Aprobada,157300.0
528,447211,2065,139,2026-03-07,1,No cumple expectativas,Ecommerce,Aprobada,166500.0
529,255738,856,25,2025-10-30,2,Producto vencido,Tienda fisica,En proceso,179300.0
530,212448,3743,119,2026-04-12,2,Error en pedido,Tienda fisica,Rechazada,155800.0
531,664520,590,107,2026-06-06,2,Talla incorrecta,Tienda fisica,Aprobada,202700.0
532,224272,3936,2,2026-03-14,1,Producto defectuoso,Marketplace,En proceso,158400.0
533,254561,3640,91,2026-04-12,2,Producto vencido,Tienda fisica,Aprobada,2700.0
534,422526,3785,95,2026-02-27,1,Error en pedido,Tienda fisica,En proceso,212700.0
535,450504,4337,96,2026-01-07,2,Error en pedido,Ecommerce,Aprobada,171700.0
536,95056,4671,125,2026-02-06,2,Talla incorrecta,Tienda fisica,Aprobada,155400.0
537,85429,702,17,2025-12-21,2,No cumple expectativas,Ecommerce,Aprobada,161800.0
538,803053,823,60,2026-05-11,2,Error en pedido,Tienda fisica,Aprobada,160300.0
539,617955,1053,56,2026-05-24,1,Producto defectuoso,Tienda fisica,En proceso,47300.0
540,404858,1999,115,2026-09-16,1,Producto defectuoso,Ecommerce,Aprobada,48800.0
541,668449,3047,20,2025-12-14,1,Producto vencido,Marketplace,Aprobada,144500.0
542,813746,760,88,2026-07-07,2,Error en pedido,Tienda fisica,Aprobada,2100.0
543,898957,3640,56,2025-10-14,2,Producto defectuoso,Ecommerce,Aprobada,2900.0
544,82017,4006,31,2026-08-31,1,Producto defectuoso,Tienda fisica,Aprobada,187200.0
545,498627,4316,4,2026-09-05,1,Talla incorrecta,Marketplace,Aprobada,201200.0
546,657911,3225,9,2026-08-05,2,No cumple expectativas,Tienda fisica,Aprobada,82300.0
547,401745,2858,69,2026-07-07,2,Talla incorrecta,Marketplace,En proceso,185400.0
548,8659,2953,122,2026-08-15,2,No cumple expectativas,Tienda fisica,Aprobada,215400.0
549,316905,3358,87,2026-09-09,2,No cumple expectativas,Tienda fisica,En proceso,58600.0
550,474669,318,43,2026-05-01,2,Talla incorrecta,Ecommerce,Aprobada,27600.0
551,638526,3293,22,2026-04-14,1,Error en pedido,Marketplace,Aprobada,96600.0
552,879826,4668,56,2026-02-28,1,Talla incorrecta,Tienda fisica,Aprobada,96100.0
553,541194,1016,131,2025-11-12,2,No cumple expectativas,Tienda fisica,Aprobada,182200.0
